Id,Name,Address,City,County,State,Status,Latitude,Longitude,Beds,Trauma,Helipad
14271201,P & S Surgical Hospital,"312 Grammont St, Ste 101",Monroe,Ouachita,Louisiana,Open,32.5008245540001,-92.1140273239999,22,Not Available,N
6670554,Savoy Medical Center,"801 Poinciana Ave, Fl 2",Mamou,Evangeline,Louisiana,Open,30.642225243,-92.417877391,180,Not Available,Y
16170546,Rehabilitation Hospital Of Jennings,"1 Hospital Dr, Ste 101",Jennings,Jefferson Davis,Louisiana,Open,30.2399307420001,-92.66231985,16,Not Available,N
17671101,Specialists Hospital Shreveport,"1500 Line Ave, Ste 206",Shreveport,Caddo,Louisiana,Open,32.4976489490001,-93.746714173,15,Not Available,N
9695128,Crestwood San Jose Psychiatric Health Facility,"1425 Fruitdale Ave, Suite A",San Jose,Santa Clara,California,Open,37.3112960340001,-121.915016567,16,Not Available,N
19146254,"Neuropsychiatric Hospital Of Indianapolis, Llc","6720 Parkdale Place, Ste 100",Indianapolis,Marion,Indiana,Open,39.826264759,-86.2789873359999,36,Not Available,N
71295817,Crestwood Psychiatric Health Facility-Sacramento,"2600 Stockton Blvd, Ste B",Sacramento,Sacramento,California,Open,38.55198584,-121.456443444,16,Not Available,N
3680210,Kindred Hospital - Denver South,"2525 S Downing Rd, 3Rd Floor",Denver,Denver,Colorado,Open,39.670323421,-104.97466465,37,Not Available,Y
680011,Kindred Hospital Aurora,"700 Potomac St, 2Nd Floor",Aurora,Arapahoe,Colorado,Open,39.728130677,-104.826973823,37,Not Available,Y
162070722,Feliciana-Amg Specialty Hospital,"9725 Grace Lane, Bldg B",Clinton,East Feliciana,Louisiana,Open,30.8373348430001,-91.000486392,16,Not Available,N
31194609,Mpi Chemical Dependency Recovery Hospital,"3012 Summit Street, 5Th Floor",Oakland,Alameda,California,Open,37.819327104,-122.26408747,24,Not Available,N
1353715,Unitypoint Health Meriter,202 S Park St,Madison,Dane,Wisconsin,Open,43.065211762,-89.401584312,426,Level Iii,Y
7372205,Baptist Health Medical Center - Little Rock,"9601 Interstate 630, Exit 7",Little Rock,Pulaski,Arkansas,Open,34.743893346,-92.380651036,783,Level Ii,Y
63872202,Arkansas Children'S Hospital,"1 Children'S Way, Slot 301",Little Rock,Pulaski,Arkansas,Open,34.7432363510001,-92.293176688,280,Level I,Y
12902072,Curahealth Stoughton,"909 Sumner Street, 1St Floor",Stoughton,Norfolk,Massachusetts,Open,42.1007057950001,-71.081648061,198,Not Available,N
14728217,Carolina Continuecare At University,"8800 North Tryon St, 4Th Floor",Charlotte,Mecklenburg,North Carolina,Open,35.306757427,-80.747726088,35,Not Available,Y
14828210,Atrium Health Pineville,"10628 Park Road, 3Rd Floor",Charlotte,Mecklenburg,North Carolina,Open,35.090827211,-80.871225576,40,Not Available,Y
14927103,Select Specialty Hospital - Winston Salem,"3333 Silas Creek Parkway, 6Th Floor",Winston-Salem,Forsyth,North Carolina,Open,36.0747223610001,-80.2975227269999,42,Not Available,Y
617405,Select Specialty Hospital Central Pennsylvania York,"1001 S George Street, 5Th Floor",York,York,Pennsylvania,Open,39.946529093,-76.71844629,23,Not Available,Y
1117822,Select Specialty Hospital Danville,"100 Academy Avenue, Mc42-10",Danville,Montour,Pennsylvania,Open,40.9680273290001,-76.604083126,30,Not Available,Y
2437218,Curahealth Nashville,"1412 County Hospital Road, B-1",Nashville,Davidson,Tennessee,Open,36.1774680680001,-86.84612428,60,Not Available,N
76477375,Memorial Hermann Tomball Hospital,"24429 Tomball Parkway, Suite 100",Tomball,Harris,Texas,Open,30.0371325080001,-95.60624525,8,Not Available,N
2678745,Texas Neurorehab Center,"1106 West Dittmar Road, Building 9",Austin,Travis,Texas,Open,30.1893011760001,-97.807376371,47,Not Available,N
12878413,Pam Specialty Hospital Of Corpus Christi North,"600 Elizabeth Street, Third Floor",Corpus Christi,Nueces,Texas,Open,27.777820046,-97.394747909,22,Not Available,Y
18879902,El Paso Ltac Hospital,"1221 North Cotton, Third Floor",El Paso,El Paso,Texas,Open,31.783685425,-106.474325363,33,Not Available,N
20676104,Texas Health Specialty Hospital Fort Worth,"1301 Pennsylvania Avenue, 4Th Floor",Fort Worth,Tarrant,Texas,Open,32.736709107,-97.339886011,15,Not Available,Y
3231210,Coliseum Northside Hospital,400 Charter Boulevard,Macon,Bibb,Georgia,Open,32.871591962,-83.694710868,103,Not Available,N
2448706,Mclaren Bay Special Care Hospital,"3250 E Midland Rd, Suite 1",Bay City,Bay,Michigan,Open,43.6004770330001,-83.924456643,31,Not Available,N
15948201,Detroit Receiving Hospital & Univ Health Center,"4201 St Antoine St, 3M",Detroit,Wayne,Michigan,Open,42.353435861,-83.054490937,273,Level I,Y
18148201,Vibra Hospital Of Southeastern Michigan-Dmc Campus,"261 Mack Avenue, 7Th Floor",Detroit,Wayne,Michigan,Open,42.349453146,-83.056102611,28,Not Available,N
18248180,Vibra Hospital Of Southeastern Mi - Taylor Campus,"10000 Telegraph Road, 2Nd Floor",Taylor,Wayne,Michigan,Open,42.234776292,-83.277090226,40,Not Available,Y
27919129,Haven Behavioral Hospital Of Philadelphia,"3300 Henry Avenue, Unit 4",Philadelphia,Philadelphia,Pennsylvania,Open,40.0118210460001,-75.184168197,67,Not Available,N
91436106,"Noland Hospital Montgomery, Llc","1725 Pine Street, 5Th Floor, North Wing",Montgomery,Montgomery,Alabama,Open,32.3669693300001,-86.285790053,65,Level Iii,Y
28144155,Select Specialty Hospital - Cleveland Gateway,"2351 East 22Nd Street, 7Th Floor",Cleveland,Cuyahoga,Ohio,Open,41.4964787160001,-81.672843596,75,Not Available,Y
108908401,Acuity Specialty Hospital Of New Jersey,"1925 Pacific Avenue, 5Th Floor",Atlantic City,Atlantic,New Jersey,Open,39.3581193360001,-74.434369857,30,Not Available,Y
29344512,Select Specialty Hospital - Youngstown Boardman,"8401 Market Street, 7Th Floor South",Boardman,Mahoning,Ohio,Open,40.9943139050001,-80.6596952849999,24,Not Available,Y
7685013,Select Specialty Hospital - Phoenix,"350 West Thomas Road, 3Rd Floor",Phoenix,Maricopa,Arizona,Open,33.482144319,-112.079992239,48,Not Available,Y
16647130,Wellstone Regional Hospital,2700 Vissing Park Rd,Jeffersonville,Clark,Indiana,Open,38.3269072940001,-85.709325225,100,Not Available,N
28119145,Kindred Hospital South Philadelphia,"1930 South Broad Street, Unit 12",Philadelphia,Philadelphia,Pennsylvania,Open,39.9259755200001,-75.1701621559999,58,Not Available,Y
12823507,Hospital For Extended Recovery,"600 Gresham Drive, Suite 700",Norfolk,Norfolk,Virginia,Open,36.8627810570001,-76.3041451939999,35,Not Available,Y
14448109,University Of Michigan Health System,"1500 E Medical Center Drive, Spc 5474",Ann Arbor,Washtenaw,Michigan,Open,42.283191747,-83.728707796,1000,Level I,Y
7344001,Specialty Hospital Of Lorain,"254 Cleveland Avenue, 2Nd Floor",Amherst,Lorain,Ohio,Open,41.3991966300001,-82.2235873509999,30,Not Available,Y
16385712,Tmc Healthcare Center For Geropsych,"2221 North Rosemont Boulevard, Bldg 3, Suite 200",Tucson,Pima,Arizona,Open,32.2487826490001,-110.884497971,16,Not Available,N
7715006,Select Specialty Hospital - Phoenix Downtown,"1012 East Willetta, 4Th Floor",Phoenix,Maricopa,Arizona,Open,33.463915952,-112.060175781,33,Not Available,Y
2106102,Hartford Hospital,80 Seymour Street,Hartford,Hartford,Connecticut,Open,41.754125421,-72.6791778899999,867,Level I,Y
15073109,Onecore Health,"1044 Sw 44Th Street, Suite 350",Oklahoma City,Oklahoma,Oklahoma,Open,35.42037463,-97.534252647,8,Not Available,N
152826062,Acuity Specialty Hospital Ohio Valley Weirton,"601 Colliers Way, 9Th Floor",Weirton,Brooke,West Virginia,Open,40.3932551930001,-80.527897947,20,Not Available,Y
9317033,Milton S Hershey Medical Center,"500 University Drive, Po Box 850",Hershey,Dauphin,Pennsylvania,Open,40.2637540010001,-76.6748420009999,484,Level I,Y
3683301,St. Luke'S Magic Valley Medical Center,"801 Pole Line Road, 409",Twin Falls,Twin Falls,Idaho,Open,42.590315414,-114.496333632,224,Not Available,Y
2312204,Albany Medical Center - South Clinical Campus,"25 Hackett Boulevard, Mc 201",Albany,Albany,New York,Open,42.645810667,-73.780114644,18,Not Available,N
7360612,University Of Illinois Hospital,"1740 West Taylor St, Suite 1400",Chicago,Cook,Illinois,Open,41.869668774,-87.6705153729999,483,Not Available,N
172870433,Covington - Amg Rehabilitation Hospital,"5025 Keystone Blvd, Suite 200",Covington,St. Tammany,Louisiana,Open,30.4123215180001,-90.0808629909999,24,Not Available,Y
1374010,Bristow Medical Center,"700 West 7Th Avenue, Suite 6",Bristow,Creek,Oklahoma,Open,35.8340258870001,-96.401437874,55,Level Iv,Y
7274137,Pinnacle Specialty Hospital,"2408 East 81St Street, Suite 600",Tulsa,Tulsa,Oklahoma,Open,36.0429391170001,-95.953949709,4,Not Available,Y
132574120,Select Specialty Hospital - Tulsa/Midtown,"1125 South Trenton, 2Nd & 3Rd Floor",Tulsa,Tulsa,Oklahoma,Open,36.146988192,-95.969385917,56,Not Available,Y
1868450,Johnson County Hospital,202 High St,Tecumseh,Johnson,Nebraska,Open,40.379675623,-96.197022886,18,Level Iv,Y
174071101,Overton Brooks Va Medical Center,510 E Stoner Ave,Shreveport,Caddo,Louisiana,Open,32.503030272,-93.722022002,111,Not Available,N
1079119,Northwest Texas Surgery Center,"3501 Soncy Road, Suite 118",Amarillo,Randall,Texas,Open,35.1736525150001,-101.936375574,4,Not Available,N
4078746,The Hospital At Westlake Medical Center,"5656 Bee Caves Road, Ste M-302",Austin,Travis,Texas,Open,30.295321378,-97.8245817809999,23,Not Available,N
143275093,Plano Surgical Hospital,"2301 Marsh Lane, Suite 100",Plano,Denton,Texas,Open,33.0317290740001,-96.8540185419999,26,Not Available,N
143877015,Ad Hospital East Llc,"12950 East Freeway, Suite 100",Houston,Harris,Texas,Open,29.7706335300001,-95.200291023,4,Not Available,N
126345220,"Select Specialty Hospital-Cincinnati, Inc","375 Dixmyth Ave, 15Th Floor",Cincinnati,Hamilton,Ohio,Open,39.1400543830001,-84.520803574,36,Not Available,N
126744708,"Select Specialty Hospital-Northeast Ohio, Inc","1320 Mercy Drive, 6Th Floor",Canton,Stark,Ohio,Open,40.8122408930001,-81.395871928,30,Not Available,Y
80175087,Baylor Emergency Medical Center,"1975 Alpha, Suite 100",Rockwall,Rockwall,Texas,Open,32.914095204,-96.444697692,8,Not Available,N
80376248,Baylor Emergency Medical Center,"620 South Main, Suite 100",Keller,Tarrant,Texas,Open,32.928163742,-97.254730702,8,Not Available,N
49175092,Carrus Specialty Hospital,"1810 U.S. Highway 82 West, Ste 200",Sherman,Grayson,Texas,Open,33.6697255660001,-96.634386187,16,Not Available,N
74875080,Vibra Hospital Of Richardson,"401 West Campbell Road, Suite 300",Richardson,Dallas,Texas,Open,32.9741380680001,-96.727119837,20,Not Available,N
29277081,Behavioral Hospital Of Bellaire,"5314 Dashwood, Suite 200 & 300",Houston,Harris,Texas,Open,29.707982213,-95.47341614,124,Not Available,N
46078223,San Antonio State Hospital,"6711 South New Braunfels, Suite 100",San Antonio,Bexar,Texas,Open,29.3601383710001,-98.458150543,302,Not Available,N
81678745,Texas Neurorehab Center Behavioral,"1106 West Dittmar Road, Building 1 & 15",Austin,Travis,Texas,Open,30.189441564,-97.806279439,60,Not Available,N
31877450,Memorial Hermann Rehabilitation Hospital Katy,"21720 Kingsland Boulevard, 102",Katy,Harris,Texas,Open,29.7757654750001,-95.745799333,35,Not Available,N
17550314,Select Specialty Hospital - Des Moines,"1111 6Th Avenue, 4Th Floor",Des Moines,Polk,Iowa,Open,41.598876767,-93.622113815,21,Not Available,Y
5783301,Sawtooth Behavioral Health,"650 Addison Ave West, Suite 300 B",Twin Falls,Twin Falls,Idaho,Open,42.565040303,-114.493700996,29,Not Available,Y
9293306,Crestwood Psychiatric Health Facility 2,"6700 Eucalyptus Drive, Ste C",Bakersfield,Kern,California,Open,35.3656781130001,-118.9297762,16,Not Available,N
1071322,Bunkie General Hospital,"427 Evergreen St, Unit 29",Bunkie,Avoyelles,Louisiana,Open,30.9529786310001,-92.1762760459999,20,Not Available,Y
19670810,The Spine Hospital Of Louisana,"10105 Park Rowe Cir, Ste 250",Baton Rouge,East Baton Rouge,Louisiana,Open,30.380278924,-91.094034155,23,Not Available,N
4531774,Irwin County Hospital,710 North Irwin Avenue,Ocilla,Irwin,Georgia,Open,31.6033805710001,-83.250998953,34,Not Available,N
6092691,Children'S Hospital At Mission,"27700 Medical Ctr. Rd., 5Th Fl",Mission Viejo,Orange,California,Open,33.56040427,-117.665822597,54,Not Available,Y
7353215,Select Spec Hospital Lukes Campus,"2900 W Oklahoma Ave, 5Th Fl",Milwaukee,Milwaukee,Wisconsin,Open,42.9888281730001,-87.95025177,29,Not Available,Y
18910021,Gracie Square Hospital,"420 E 76Th St, 2Nd, 3Rd, 4Th & 5Th Floors",New York,New York,New York,Open,40.7697165000001,-73.9530213479999,157,Not Available,N
179617105,Upmc Pinnacle Hospital,409 South Second Street,Harrisburg,Dauphin,Pennsylvania,Open,40.2568830000001,-76.875824,627,Not Available,N
17637620,Select Specialty Hospital - Tricities,"1 Medical Park Boulevard, 5Th Floor West",Bristol,Sullivan,Tennessee,Open,36.5852451870001,-82.256366471,33,Not Available,Y
14775231,North Central Surgical Center,"9301 North Central Expressway, Unit 100",Dallas,Dallas,Texas,Open,32.8752890490001,-96.771363195,25,Not Available,N
34975601,Select Specialty Hospital - Longview,"700 East Marshall Avenue, 1St Floor",Longview,Gregg,Texas,Open,32.5005119100001,-94.7306669929999,31,Not Available,Y
12937916,Select Specialty Hospital - Knoxville,"1901 Clinch Avenue, 4Th Floor North",Knoxville,Knox,Tennessee,Open,35.957245872,-83.936698318,68,Not Available,Y
2012208,Albany Medical Center,43 New Scotland Ave,Albany,Albany,New York,Open,42.653408058,-73.7766574569999,716,"Level I, Level Ii Pediatric",Y
179339501,Encompass Health Rehabilitation Hospital,"4500 13Th Street, 3Rd Floor",Gulfport,Harrison,Mississippi,Open,30.367418426,-89.1160359789999,33,Not Available,Y
15275231,Kindred Hospital Dallas Central,"8050 Meadow Road, First Floor",Dallas,Dallas,Texas,Open,32.886894897,-96.767388328,60,Not Available,N
37578503,Solara Hospital Mcallen,"301 West Expressway 83, 8Th Floor",Mcallen,Hidalgo,Texas,Open,26.1867284680001,-98.225820222,53,Not Available,Y
57875235,William P. Clements Jr. University Hospital,"6161 Harry Hines Boulevard, Suite 100",Dallas,Dallas,Texas,Open,32.818967222,-96.848837491,460,Not Available,Y
135377004,Cornerstone Speciality Hospital - Medical Center,"2001 Hermann Drive, Suite 100",Houston,Harris,Texas,Open,29.718489902,-95.382775528,35,Not Available,N
72375501,Pam Specialty Hospital Of Texarkana South,"1000 Pine Street, 6Th Floor",Texarkana,Bowie,Texas,Open,33.4290854860001,-94.0473415879999,19,Not Available,Y
74575246,Select Specialty Hospital - Dallas (Downtown),"3500 Gaston Avenue, 3Rd And 4Th Floor",Dallas,Dallas,Texas,Open,32.79026509,-96.780290405,46,Not Available,Y
77177008,Kindred Hospital The Heights,"1800 West 26Th Street, Floors 3,4, & 5",Houston,Harris,Texas,Open,29.809260393,-95.431132665,68,Not Available,Y
42079072,Allegiance Behavioral Health Center Of Plainview,"2601 Dimmit Road, Fourth Floor",Plainview,Hale,Texas,Open,34.2065400880001,-101.732591053,20,Not Available,Y
5377702,Kate Dishman Rehabilitation Hospital,"2830 Calder Street, 6Th Floor South",Beaumont,Jefferson,Texas,Open,30.086909027,-94.1322162549999,27,Not Available,Y
49275092,Carrus Rehabilitation Hospital,"1810 West Highway 82, Ste 100",Sherman,Grayson,Texas,Open,33.6697089100001,-96.635159511,24,Not Available,N
135975093,Accel Rehabilitation Hospital Of Plano,"2301 Marsh Lane, Suite 200",Plano,Denton,Texas,Open,33.0313959490001,-96.8543516669999,42,Not Available,N
18679902,El Paso Specialty Hospital,"1755 Curie, Suite A",El Paso,El Paso,Texas,Open,31.780367594,-106.477604707,31,Not Available,N
13735611,North Alabama Specialty Hospital,"700 West Market St, 2Nd Floor",Athens,Limestone,Alabama,Open,34.8042455780001,-86.978872603,31,Not Available,Y
17452402,Continuing Care Hospital,"1026 A Avenue Ne, 6Th Floor",Cedar Rapids,Linn,Iowa,Open,41.9857374050001,-91.65971818,24,Not Available,Y
151954487,Ascension Sacred Heart Hospital,"401 W Mohawk Dr, Suite 100",Tomahawk,Lincoln,Wisconsin,Open,45.486480333,-89.733975414,18,Level Iv,Y
12970065,Ochsner Extended Care Hospital Of Kenner,"180 W Esplanade Ave, Fl 5",Kenner,Jefferson,Louisiana,Open,30.0247854180001,-90.271856572,34,Not Available,N
3570128,Beacon Behavioral Hospital-New Orleans,"14500 Hayne Blvd, Ste 200",New Orleans,Orleans,Louisiana,Open,30.0713425070001,-89.94840267,24,Not Available,N
84330344,Regency Hospital Of South Atlanta,"1170 Cleveland Ave, 4Th Floor",East Point,Fulton,Georgia,Open,33.680271707,-84.426894739,40,Not Available,Y
159970816,"Promise Hospital Of Baton Rouge, Inc.","17000 Medical Center Drive, 3Rd Floor",Baton Rouge,East Baton Rouge,Louisiana,Open,30.442795743,-90.9998042999999,54,Not Available,Y
17648342,Pioneer Specialty Hospital,"50 North Perry, 6Th Floor",Pontiac,Oakland,Michigan,Open,42.6384274050001,-83.290990332,30,Not Available,N
17948192,"Select Specialty Hospital - Wyandotte, Llc","2333 Biddle Ave, 8Th Floor",Wyandotte,Wayne,Michigan,Open,42.2101206150001,-83.1479200319999,35,Not Available,Y
15027704,Select Specialty Hospital - Durham,"3643 North Roxboro Street, 6Th Floor",Durham,Durham,North Carolina,Open,36.037497914,-78.9006067019999,30,Not Available,N
36133133,Sister Emmanuel Hospital,"3663 S Miami Ave, 4Th Floor",Miami,Miami-Dade,Florida,Open,25.7400337020001,-80.214234317,29,Not Available,Y
90535401,"Noland Hospital Tuscaloosa, Llc","809 University Blvd East, 4Th Floor",Tuscaloosa,Tuscaloosa,Alabama,Open,33.205174448,-87.5263643769999,32,Not Available,Y
28443222,Select Specialty Hospital Mt. Carmel,"793 West State Street, 5Th Floor",Columbus,Franklin,Ohio,Open,39.957855211,-83.022290696,24,Not Available,Y
126443201,"Select Specialty Hospital-Columbus, Inc","1087 Dennison Avenue, 2Nd Floor",Columbus,Franklin,Ohio,Open,39.984598599,-83.008832365,162,Not Available,N
28543205,Select Specialty Hospital Columbus East,"181 Taylor Ave, 6Th Floor",Columbus,Franklin,Ohio,Open,39.970791331,-82.962863724,23,Not Available,Y
113289434,Tahoe Pacific Hospitals-North,"2375 E Prater Way, 7Th Floor",Sparks,Washoe,Nevada,Open,39.541093979,-119.697350201,21,Not Available,Y
606904,Stamford Hospital,"30 Shelburne Road, Po Box 9317",Stamford,Fairfield,Connecticut,Open,41.0550166850001,-73.5531250769999,305,Level Ii,Y
